product_name,product_category_tree,retail_price,discounted_price,brand,discounted_percent
BlueStone The Tranquil Journey White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35000.0,25371.0,BlueStone,27.51142857142857
"DailyObjects Back Cover for Apple iPad 2, 3, 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Karatcraft Vina Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",41427.0,30928.0,Karatcraft,25.34337509353803
BlueStone The Aahna Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",41091.0,29226.0,BlueStone,28.87493611739797
"BlueStone The Suneha Yellow Gold Diamond, Ruby 14 K Ring","[""Jewellery >> Rings""]",38106.0,27460.0,BlueStone,27.937857555240647
Agaro Hair and Beard MT-5099 Trimmer For Men,"[""Health & Personal Care Appliances >> Personal Care Appliances >> Trimmers""]",1295.0,799.0,Agaro,38.3011583011583
"Enthopia Back Cover for iPad 2, iPad 3, iPad 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1499.0,Enthopia,48.22107081174439
Radiant Bay Floral Fusion Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35158.0,28126.0,Radiant Bay,20.001137721144545
Radiant Bay Floral Fusion White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",35158.0,28126.0,Radiant Bay,20.001137721144545
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
Karatcraft Raciel Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",32801.0,25270.0,Karatcraft,22.959665863845615
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Radiant Bay Brilliant Knot Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",32479.0,25983.0,Radiant Bay,20.00061578250562
Dicapac Grip Back Cover for Galaxy Note,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Dicapac Cases & Covers""]",1490.0,1350.0,Dicapac,9.395973154362416
Radiant Bay Classic Solitaire White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",33335.0,26668.0,Radiant Bay,20.0
Dhrohar Red 72 cm Table Runner,"[""Home Furnishing >> Kitchen & Dining Linen >> Table Runners""]",299.0,299.0,Dhrohar,0.0
"Enthopia Back Cover for iPad 2, iPad 3, iPad 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1499.0,Enthopia,48.22107081174439
"BlueStone The Kalakriti Yellow Gold Diamond, Emerald 14 K Ring","[""Jewellery >> Rings""]",36310.0,27392.0,BlueStone,24.56072707243184
"DailyObjects Back Cover for Apple iPad 2, 3, 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
"BlueStone The Yorsh White Gold Aquamarine, Diamond 14 K Ring","[""Jewellery >> Rings""]",49736.0,39204.0,BlueStone,21.17580826765321
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
BlueStone Helix Lattice Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",39507.0,28361.0,BlueStone,28.21272179613739
Rakam Gold Diamond 18K White Gold 18 K Ring,"[""Jewellery >> Rings""]",43625.0,37081.0,Rakam,15.000573065902579
BlueStone The Aleysia Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",33678.0,25008.0,BlueStone,25.7438090147871
Voylla Orange And White Colored With Pacchi Work Alloy Jewel Set,"[""Jewellery >> Jewellery Sets""]",820.0,795.0,Voylla,3.048780487804878
Radiant Bay Statusque White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",34086.0,27269.0,Radiant Bay,19.999413248841165
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
BlueStone The Carol White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",38736.0,30294.0,BlueStone,21.79368029739777
BlueStone The Masterstroke White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49443.0,36931.0,BlueStone,25.305907813037237
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Karatcraft Viña Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",37935.0,26448.0,Karatcraft,30.280743376828784
Diti Jewellery Platinum Ring,"[""Jewellery >> Rings""]",34300.0,25725.0,Diti Jewellery,25.0
Karatcraft Intima Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",37671.0,27662.0,Karatcraft,26.569509702423616
Enthopia Back Cover for iPad,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1499.0,Enthopia,48.22107081174439
Karatcraft Cadena Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",41874.0,31760.0,Karatcraft,24.153412618808805
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Karatcraft Civita Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",38141.0,27243.0,Karatcraft,28.57292677171548
"DailyObjects Back Cover for Apple iPad 2, 3, 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Radiant Bay Charismatic Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",42928.0,34342.0,Radiant Bay,20.00093179276929
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Shashvat Jewels White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",46407.0,36662.0,Shashvat Jewels,20.99898722175534
Havells Crabtree - Murano 10 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",170.0,170.0,Havells,0.0
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
BlueStone The Sylka Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",34892.0,25091.0,BlueStone,28.08953341740227
Radiant Bay Hearty White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",34771.0,27817.0,Radiant Bay,19.99942480802968
DailyObjects Back Cover for Apple iPad Mini with Retina Display,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Radiant Bay Knuckle Delight White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",47936.0,38349.0,Radiant Bay,19.99958277703605
"Rakam Gold Emerald, Diamond 18 K Ring","[""Jewellery >> Rings""]",30199.0,25699.0,Rakam,14.901155667406204
"DailyObjects Back Cover for Apple iPad Mini, Retina Display","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
DailyObjects Back Cover for Apple iPad Mini/Retina Display,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Jewels5 Petra Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",48557.0,34166.0,Jewels5,29.637333443169883
"Rakam Gold Emerald, Diamond Yellow Gold 18 K Ring","[""Jewellery >> Rings""]",32375.0,27518.0,Rakam,15.0023166023166
Radiant Bay Floral Fusion White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",32086.0,25669.0,Radiant Bay,19.99937667518544
Golmaalshop Showpiece  -  3.3 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Golmaalshop Religious Idols""]",799.0,549.0,Golmaalshop,31.289111389236545
BMS Lifestyle Book Cover for Apple iPad Mini C157,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> BMS Lifestyle Cases & Covers""]",1599.0,1049.0,BMS Lifestyle,34.39649781113196
Bracevor Laptop Case for Apple Macbook Pro Retina 13.3 inch,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Bracevor Cases & Covers""]",2999.0,1499.0,Bracevor,50.01667222407469
"Sheetal Jewellery Brass, Alloy Jewel Set","[""Jewellery >> Jewellery Sets""]",800.0,640.0,Sheetal Jewellery,20.0
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
Karatcraft Rikka Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",45131.0,32236.0,Karatcraft,28.572378187941773
Samsung Pouch for Samsung Galaxy Note 510,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Samsung Cases & Covers""]",2099.0,1834.0,Samsung,12.6250595521677
Diti Jewellery Gold 18 K Ring,"[""Jewellery >> Rings""]",48600.0,36450.0,Diti Jewellery,25.0
Fullcutdiamond FCDR7821R Yellow Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",44049.0,30835.0,Fullcutdiamond,29.99841086063248
Shashvat Jewels The Charming Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",29969.0,25024.0,Shashvat Jewels,16.500383729854182
Karatcraft Trilic Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",49999.0,34949.0,Karatcraft,30.10060201204024
Radiant Bay Beauteous Black And White White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",34601.0,27681.0,Radiant Bay,19.99942198202364
BlueStone The Unity Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",38605.0,30113.0,BlueStone,21.997150628156977
Rock Flip Cover for iPad Air,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Rock Cases & Covers""]",1999.0,1499.0,Rock,25.012506253126567
Radiant Bay Modish Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",39725.0,31780.0,Radiant Bay,20.0
Radiant Bay Best of Halo for women Yellow Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",40022.0,32018.0,Radiant Bay,19.999000549697666
"Enthopia Back Cover for iPad 2, iPad 3, iPad 4","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1499.0,Enthopia,48.22107081174439
Radiant Bay Charismatic White Gold Diamond 14 K Ring,"[""Jewellery >> Rings""]",42928.0,34342.0,Radiant Bay,20.00093179276929
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
JacknJewel Felicity Diamond Stone Gold 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",38592.0,26800.0,JacknJewel,30.555555555555557
"Enthopia Back Cover for iPad Mini, iPad Mini 2, iPad Mini Retina","[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> Enthopia Cases & Covers""]",2895.0,1699.0,Enthopia,41.3126079447323
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
"Craft Store India Hand Made Resin Durga Idol 7""x5"" Showpiece  -  17 cm","[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Craft Store India Showpieces""]",799.0,579.0,Craft Store India,27.53441802252816
LinkedInLove White Gold Diamond White Gold 18 K Ring,"[""Jewellery >> Rings""]",36476.0,25533.0,LinkedInLove,30.00054830573528
DailyObjects Back Cover for Apple iPad 2/3/4,"[""Mobiles & Accessories >> Tablet Accessories >> Cases & Covers >> DailyObjects Cases & Covers""]",1999.0,1685.0,DailyObjects,15.70785392696348
Jewels5 Helma Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",45896.0,32349.0,Jewels5,29.51673348439951
Fullcutdiamond FCDR3040R White Gold Diamond 18K White Gold 18 K Ring,"[""Jewellery >> Rings""]",38340.0,26838.0,Fullcutdiamond,30.0
The Fine World Fashionable Long Neck Piece Stone Jewel Set,"[""Jewellery >> Jewellery Sets""]",769.0,699.0,The Fine World,9.102730819245773
Bajaj Majesty Grill Ultra Open Grill,"[""Home & Kitchen >> Kitchen Appliances >> Sandwich & Roti Makers >> Bajaj Sandwich & Roti Makers >> Bajaj Majesty Grill Ultra Open Grill (Silver)""]",3490.0,3490.0,Bajaj,0.0
Edel Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Edel Hand Bags >> Edel Shoulder Bag (Multicolor)""]",1999.0,499.0,Edel,75.03751875937968
JEWEL FUEL Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> JEWEL FUEL Hand Bags >> JEWEL FUEL Shoulder Bag (Yellow)""]",2499.0,899.0,JEWEL FUEL,64.02561024409763
Cottage Hand-held Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Cottage Hand Bags >> Cottage Hand-held Bag (Blue-01)""]",1199.0,349.0,Cottage,70.89241034195163
MSC Loafers,"[""Footwear >> Women's Footwear >> Casual Shoes >> Loafers >> MSC Loafers""]",999.0,729.0,MSC,27.027027027027028
kamyaart Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> kamyaart Hand Bags >> kamyaart Shoulder Bag (Purple)""]",699.0,299.0,kamyaart,57.224606580829764
Four Paws Round Plastic Pet Bottle,"[""Pet Supplies >> Storage & Feeding Utensils >> Bowls & Bottles >> Four Paws Round Plastic Pet Bottle (300 ml Pink)""]",599.0,189.0,Four Paws,68.44741235392321
BagsHub Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> BagsHub Hand Bags >> BagsHub Shoulder Bag (Grey)""]",2999.0,1899.0,BagsHub,36.67889296432144
ALIFS Hand-held Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> ALIFS Hand Bags >> ALIFS Hand-held Bag (Brown)""]",1499.0,399.0,ALIFS,73.3822548365577
Brandvilla Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Brandvilla Hand Bags >> Brandvilla Shoulder Bag (Brown)""]",4875.0,2799.0,Brandvilla,42.58461538461538
SSM Hand-held Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> SSM Hand Bags >> SSM Hand-held Bag (Black)""]",999.0,299.0,SSM,70.07007007007007
BagsHub Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> BagsHub Hand Bags >> BagsHub Shoulder Bag (Maroon)""]",2999.0,1899.0,BagsHub,36.67889296432144
kamyaart Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> kamyaart Hand Bags >> kamyaart Shoulder Bag (Purple)""]",699.0,299.0,kamyaart,57.224606580829764
LefJord Men's Ankle Length Socks,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> LefJord Socks >> LefJord Men's Ankle Length Socks""]",675.0,337.0,LefJord,50.07407407407407
Brandvilla Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Brandvilla Hand Bags >> Brandvilla Shoulder Bag (Multicolor)""]",3275.0,2175.0,Brandvilla,33.587786259541986
MSL Trendy Loafers,"[""Footwear >> Women's Footwear >> Casual Shoes >> Loafers >> MSL Trendy Loafers""]",899.0,899.0,MSL,0.0
Edel Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Edel Hand Bags >> Edel Shoulder Bag (brown)""]",3499.0,999.0,Edel,71.44898542440697
Texlon Men's Mid-calf Length Socks,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> Texlon Socks >> Texlon Men's Mid-calf Length Socks""]",399.0,320.0,Texlon,19.799498746867165
Four Paws oval Plastic Pet Bowl & Bottle,"[""Pet Supplies >> Storage & Feeding Utensils >> Bowls & Bottles >> Four Paws oval Plastic Pet Bowl & Bottle (0.5 L ...""]",599.0,299.0,Four Paws,50.08347245409015
Texlon Men's Ankle Length Socks,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Socks >> Texlon Socks >> Texlon Men's Ankle Length Socks""]",399.0,320.0,Texlon,19.799498746867165
VRCT 196 inch Green Rice Lights,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> VRCT Series Lights >> VRCT 196 inch Green Rice Lights (Pack of 1)""]",890.0,399.0,VRCT,55.168539325842694
VRCT 6 inch Multicolor Rice Lights,"[""Home Decor & Festive Needs >> Decorative Lighting & Lamps >> Series Lights >> VRCT Series Lights >> VRCT 6 inch Multicolor Rice Lights (Pack of 2)""]",850.0,399.0,VRCT,53.05882352941177
AYESHA Metal Chain,"[""Jewellery >> Necklaces & Chains >> Chains >> AYESHA Metal Chain""]",499.0,499.0,AYESHA,0.0
Tidy Green Cotton Kitchen Linen Set,"[""Home Furnishing >> Kitchen & Dining Linen >> Kitchen Linen Sets >> Tidy Kitchen Linen Sets >> Tidy Green Cotton Kitchen Linen Set (Pack of 3)""]",900.0,325.0,Tidy,63.888888888888886
Tidy Blue Cotton Kitchen Linen Set,"[""Home Furnishing >> Kitchen & Dining Linen >> Kitchen Linen Sets >> Tidy Kitchen Linen Sets >> Tidy Blue Cotton Kitchen Linen Set (Pack of 2)""]",800.0,375.0,Tidy,53.125
"Sakhi Styles Boys, Men","[""Watches >> Watch Accessories >> Wrist Bands >> Sakhi Styles Wrist Bands >> Sakhi Styles Boys, Men (Brown, Pack of 1)""]",299.0,159.0,Sakhi Styles,46.82274247491639
"Sakhi Styles Men, Boys","[""Watches >> Watch Accessories >> Wrist Bands >> Sakhi Styles Wrist Bands >> Sakhi Styles Men, Boys (Brown, Pack of 1)""]",399.0,219.0,Sakhi Styles,45.11278195488722
Andrew Christian Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> Andrew Christian Briefs >> Andrew Christian Men's Brief""]",1199.0,549.0,Andrew Christian,54.21184320266889
RAA Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> RAA Briefs >> RAA Men's Brief""]",170.0,170.0,RAA,0.0
AutoKraftZ Optimum Locking Device For Bajaj Pulsar 150 Helmet Lock,"[""AutoKraftZ Optimum Locking Device For Bajaj Puls...""]",599.0,199.0,AutoKraftZ,66.7779632721202
Shadowfax STRAWBERRY_MAGNET Fridge Magnet,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Fridge Magnets >> Shadowfax Fridge Magnets >> Shadowfax STRAWBERRY_MAGNET Fridge Magnet (Pack ...""]",299.0,199.0,Shadowfax,33.44481605351171
Nino Bambino Full Sleeve Polka Print Baby Girl's Sweatshirt,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Girls >> Winter & Seasonal Wear >> Sweatshirts >> Nino Bambino Sweatshirts >> Nino Bambino Full Sleeve Polka Print Baby Girl's...""]",849.0,849.0,Nino Bambino,0.0
King George V Men's Brief,"[""Clothing >> Men's Clothing >> Inner Wear & Sleep Wear >> Briefs >> King George V Briefs >> King George V Men's Brief (Pack of 4)""]",500.0,375.0,King George V,25.0
Zobello Stone Bracelet,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]",399.0,399.0,Zobello,0.0
Canon Toner Cartridge 416 Black,"[""Computers >> Computer Peripherals >> Printers & Inks >> Toners >> Canon Toners""]",4395.0,3220.0,Canon,26.7349260523322
Radhika's World of Crafts Ganesha with Prabhavali Showpiece  -  19 cm,"[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Radhika's World of Crafts Religious Idols""]",4280.0,3780.0,Radhika's World of Crafts,11.682242990654206
"Collectible India Wooden Handpainted Ganesha Statue, Ganesh Idol Showpiece  -  20 cm","[""Home Decor & Festive Needs >> Table Decor & Handicrafts >> Showpieces >> Religious Idols >> Collectible India Religious Idols""]",3900.0,3900.0,Collectible India,0.0
FIFO Bottom Women's  Combo,"[""Clothing >> Women's Clothing >> Combo Sets >> FIFO Combo Sets >> FIFO Bottom Women's  Combo""]",2398.0,1199.0,FIFO,50.0
Be 13 Printed Baby Boy's Round Neck T-Shirt,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Be 13 Polos & T-Shirts >> Be 13 Printed Baby Boy's Round Neck T-Shirt (Pac...""]",1099.0,519.0,Be 13,52.77525022747953
AntiqueShop ABKL_GRN,"[""Beauty and Personal Care >> Bath and Spa >> Bath and Spa Accessories >> Loofahs >> AntiqueShop Loofahs >> AntiqueShop ABKL_GRN""]",299.0,199.0,AntiqueShop,33.44481605351171
AntiqueShop ABKL_PL_PL_PL,"[""Beauty and Personal Care >> Bath and Spa >> Bath and Spa Accessories >> Loofahs >> AntiqueShop Loofahs >> AntiqueShop ABKL_PL_PL_PL""]",599.0,349.0,AntiqueShop,41.736227045075125
Gkidz Boy's Vest,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Vests >> Gkidz Vests >> Gkidz Boy's Vest (Pack of 2)""]",699.0,249.0,Gkidz,64.37768240343348
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1499.0,GALLOWAY,77.28443703591454
FIFO Bottom Women's  Combo,"[""Clothing >> Women's Clothing >> Combo Sets >> FIFO Combo Sets >> FIFO Bottom Women's  Combo""]",2398.0,1199.0,FIFO,50.0
AntiqueShop ABKL_GRN_GRN_GRN,"[""Beauty and Personal Care >> Bath and Spa >> Bath and Spa Accessories >> Loofahs >> AntiqueShop Loofahs >> AntiqueShop ABKL_GRN_GRN_GRN""]",599.0,349.0,AntiqueShop,41.736227045075125
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",4399.0,1099.0,GALLOWAY,75.01704932939305
AntiqueShop ABKL_PL_PNK_PNK,"[""Beauty and Personal Care >> Bath and Spa >> Bath and Spa Accessories >> Loofahs >> AntiqueShop Loofahs >> AntiqueShop ABKL_PL_PNK_PNK""]",599.0,349.0,AntiqueShop,41.736227045075125
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",4399.0,1099.0,GALLOWAY,75.01704932939305
United Colors of Benetton Printed Round Neck T-Shirt,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> United Colors of Benetton Polos & T-Shirts >> United Colors of Benetton Printed Round Neck T-S...""]",899.0,539.0,United Colors of Benetton,40.04449388209122
Be 13 Printed Baby Boy's Round Neck T-Shirt,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Be 13 Polos & T-Shirts >> Be 13 Printed Baby Boy's Round Neck T-Shirt (Pac...""]",1099.0,519.0,Be 13,52.77525022747953
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",4399.0,1099.0,GALLOWAY,75.01704932939305
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1599.0,GALLOWAY,75.76905591756326
AntiqueShop ABKL_PL_PL_PNK,"[""Beauty and Personal Care >> Bath and Spa >> Bath and Spa Accessories >> Loofahs >> AntiqueShop Loofahs >> AntiqueShop ABKL_PL_PL_PNK""]",599.0,349.0,AntiqueShop,41.736227045075125
Esteem Boy's Drawer,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Bloomers & Drawers >> Esteem Bloomers & Drawers >> Esteem Boy's Drawer""]",800.0,415.0,Esteem,48.125
GALLOWAY skinny Fit Women's Jeans,"[""GALLOWAY skinny Fit Women's Jeans""]",6599.0,1599.0,GALLOWAY,75.76905591756326
Dremel 2615.023.132 Plastic Friction Work Bench Cabinet,"[""Dremel 2615.023.132 Plastic Friction Work Bench ...""]",6500.0,4999.0,Dremel,23.092307692307692
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1499.0,GALLOWAY,77.28443703591454
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1599.0,GALLOWAY,75.76905591756326
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1599.0,GALLOWAY,75.76905591756326
Bodycare Boy's Vest,"[""Clothing >> Kids' Clothing >> Boys Wear >> Innerwear & Sleepwear >> Vests >> Bodycare Vests >> Bodycare Boy's Vest (Pack of 6)""]",594.0,594.0,Bodycare,0.0
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1599.0,GALLOWAY,75.76905591756326
"Britex BT9026 Bluetec Bucherer Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Britex Wrist Watches >> Britex BT9026 Bluetec Bucherer Analog Watch  - F...""]",2499.0,799.0,Britex,68.02721088435374
Be 13 Printed Baby Boy's Round Neck T-Shirt,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Polos & T-Shirts >> Be 13 Polos & T-Shirts >> Be 13 Printed Baby Boy's Round Neck T-Shirt (Pac...""]",1099.0,519.0,Be 13,52.77525022747953
GALLOWAY skinny Fit Women's Jeans,"[""Clothing >> Women's Clothing >> Western Wear >> Jeans & Shorts >> Jeans >> GALLOWAY Jeans >> GALLOWAY skinny Fit Women's Jeans""]",6599.0,1499.0,GALLOWAY,77.28443703591454
GALLOWAY skinny Fit Women's Jeans,"[""GALLOWAY skinny Fit Women's Jeans""]",4399.0,1099.0,GALLOWAY,75.01704932939305
